date,split,actual,yhat,yhat_lower,yhat_upper,forecast_stage
2021-06-02,validation,1962.5,1343.796573501546,837.7008461621967,2033.3806945194337,validation_forecast_fit_on_train
2021-06-03,validation,1962.5,1343.4426222111845,838.2212830051307,2061.4111318607297,validation_forecast_fit_on_train
2021-06-04,validation,1745.0,1343.5095672949167,823.8796190932846,2013.8542931027225,validation_forecast_fit_on_train
2021-06-07,validation,1815.7,1344.93613640379,829.0365899291199,2067.611403731011,validation_forecast_fit_on_train
2021-06-08,validation,1803.7,1343.8036070762132,815.6218651547629,2070.1689455332084,validation_forecast_fit_on_train
2021-06-09,validation,1833.5,1344.7904294171026,858.3574567768492,2072.3859120001207,validation_forecast_fit_on_train
2021-06-10,validation,1765.4,1343.8894432661652,825.2981332018925,2087.980323183147,validation_forecast_fit_on_train
2021-06-11,validation,1765.4,1343.4038236391962,840.2179193239433,2063.9398323640653,validation_forecast_fit_on_train
2021-06-14,validation,1878.3,1343.2743632187762,813.3691114490686,2059.06331450759,validation_forecast_fit_on_train
2021-06-15,validation,1868.8,1341.701344595269,841.206246360032,2036.9302943549183,validation_forecast_fit_on_train
2021-06-16,validation,1864.2,1342.3001927851647,818.6573578240358,2062.2818594173314,validation_forecast_fit_on_train
2021-06-17,validation,1824.0,1341.078417691588,816.3748374224243,2131.713906212341,validation_forecast_fit_on_train
2021-06-18,validation,1796.5,1340.341111074854,804.3994316843457,2096.513636066374,validation_forecast_fit_on_train
2021-06-21,validation,1785.4,1339.8985125681932,816.2028311995781,2087.1265115346473,validation_forecast_fit_on_train
2021-06-22,validation,1789.0,1338.3709798537143,857.5889054915642,2131.382999391733,validation_forecast_fit_on_train
2021-06-23,validation,1794.5,1339.0764620697023,811.3331364783859,2064.9814038743552,validation_forecast_fit_on_train
2021-06-24,validation,1787.2,1338.0254001679737,816.3102886872902,2041.7959103246262,validation_forecast_fit_on_train
2021-06-25,validation,1789.9,1337.508790086829,804.3832305645493,2124.5779311654137,validation_forecast_fit_on_train
2021-06-28,validation,1783.5,1337.9292870538552,817.4013563433691,2120.1678219943296,validation_forecast_fit_on_train
2021-06-29,validation,1779.2,1336.721350946643,820.25722367813,2046.3224621309391,validation_forecast_fit_on_train
2021-06-30,validation,1774.7,1337.7388666215895,797.0715145774244,2075.3182805955344,validation_forecast_fit_on_train
2021-07-01,validation,1929.6,1336.9853704456777,808.4863180981165,2089.0715667851687,validation_forecast_fit_on_train
2021-07-02,validation,1929.6,1336.7386089520382,826.3121352445975,2094.24882000691,validation_forecast_fit_on_train
2021-07-05,validation,1844.6,1337.714560813434,810.2809530830135,2123.098226572781,validation_forecast_fit_on_train
2021-07-06,validation,1901.4,1336.5848156862342,838.4582829400794,2102.6796526638113,validation_forecast_fit_on_train
2021-07-07,validation,1810.2,1337.619709233282,797.4498646004905,2131.8407091494464,validation_forecast_fit_on_train
2021-07-08,validation,1810.2,1336.8219214187575,830.6954455946417,2179.6694559743805,validation_forecast_fit_on_train
2021-07-09,validation,1831.5,1336.4697230879601,822.3190809041196,2065.250190369904,validation_forecast_fit_on_train
2021-07-12,validation,1786.5,1336.7975243698463,797.408273726021,2093.8735503686066,validation_forecast_fit_on_train
2021-07-13,validation,1818.0,1335.362839744487,778.2943569361842,2083.0041459167815,validation_forecast_fit_on_train
2021-07-14,validation,1831.1,1336.0596405542722,805.6350040379748,2056.2085085748254,validation_forecast_fit_on_train
2021-07-15,validation,1835.0,1334.9045275408703,791.75716407844,2128.3662895011043,validation_forecast_fit_on_train
2021-07-16,validation,1832.7,1334.183877071902,788.5357032447372,2052.333271466983,validation_forecast_fit_on_train
2021-07-19,validation,1818.0,1333.4471427921205,808.7563217316749,2183.358719449213,validation_forecast_fit_on_train
2021-07-20,validation,1825.9,1331.710786326653,805.2933619177014,2150.070888548096,validation_forecast_fit_on_train
2021-07-21,validation,1814.4,1332.1403739582988,814.1634050676798,2178.716193404619,validation_forecast_fit_on_train
2021-07-22,validation,1808.4,1330.7714023425824,799.0702998539149,2091.280750921458,validation_forecast_fit_on_train
2021-07-23,validation,1810.7,1329.8900139157558,794.1467064145992,2159.000306006446,validation_forecast_fit_on_train
2021-07-26,validation,1812.0,1329.0313086913263,812.13463189634,2136.9629785142342,validation_forecast_fit_on_train
2021-07-27,validation,1805.4,1327.3851386074884,799.1648736772389,2100.6908891189523,validation_forecast_fit_on_train
2021-07-28,validation,1809.0,1327.9586463879716,803.7007306560571,2204.2066685394852,validation_forecast_fit_on_train
2021-07-29,validation,1833.8,1326.7961715639376,771.576887551616,2180.659212332924,validation_forecast_fit_on_train
2021-07-30,validation,1831.6,1326.1712142091023,797.6002725241632,2109.482232875533,validation_forecast_fit_on_train
2021-08-02,validation,1838.7,1326.3146838241987,763.3794897286776,2109.160423315642,validation_forecast_fit_on_train
2021-08-03,validation,1712.0,1325.0558656033868,790.8120045364766,2152.3261736125323,validation_forecast_fit_on_train
2021-08-04,validation,1758.3,1326.0224920778514,786.1644033633688,2207.592752946511,validation_forecast_fit_on_train
2021-08-05,validation,1758.3,1325.2558308395276,804.4648547253257,2149.204089151626,validation_forecast_fit_on_train
2021-08-06,validation,1904.9,1325.0164614171,790.2825761915368,2112.59513784138,validation_forecast_fit_on_train
2021-08-09,validation,1802.2,1326.174578639351,793.5842340490822,2112.9530997115085,validation_forecast_fit_on_train
2021-08-10,validation,1780.6,1325.1831936641274,746.854715065773,2145.7706826639446,validation_forecast_fit_on_train
2021-08-11,validation,1828.3,1326.372899206449,770.7813369872933,2138.6367839896125,validation_forecast_fit_on_train
2021-08-12,validation,1790.9,1325.7809002020442,779.1597949459285,2156.0909043804086,validation_forecast_fit_on_train
2021-08-13,validation,1778.6,1325.6661997638769,793.7127626325238,2171.7073568626747,validation_forecast_fit_on_train
2021-08-16,validation,1787.9,1326.8991673103221,798.1588295681177,2198.1643494243626,validation_forecast_fit_on_train
2021-08-17,validation,1794.5,1325.838663412941,779.2479902376563,2175.4425003603183,validation_forecast_fit_on_train
2021-08-18,validation,1793.0,1326.9198630642195,777.8571693492588,2153.3303249527657,validation_forecast_fit_on_train
2021-08-19,validation,1792.2,1326.1832655607489,786.1468497248163,2167.666445143,validation_forecast_fit_on_train
2021-08-20,validation,1787.8,1325.8946534797674,765.6164295777597,2147.885521088214,validation_forecast_fit_on_train
2021-08-23,validation,1805.5,1326.4910647197019,767.7311886297996,2152.911261411958,validation_forecast_fit_on_train
2021-08-24,validation,1809.4,1325.201581902056,755.2215678652019,2244.287370884158,validation_forecast_fit_on_train
2021-08-25,validation,1802.1,1326.0539385173076,766.1274224453026,2191.170287216998,validation_forecast_fit_on_train
2021-08-26,validation,1796.1,1325.0958382853441,760.6200323657287,2191.6808596579995,validation_forecast_fit_on_train
2021-08-27,validation,1818.7,1324.596019879465,765.899416686759,2125.1654535253388,validation_forecast_fit_on_train
2021-08-30,validation,1823.6,1324.6495051108382,751.6964550039979,2200.681450052156,validation_forecast_fit_on_train
2021-08-31,validation,1819.5,1323.2168556693066,744.4907210270801,2270.8722536724895,validation_forecast_fit_on_train
2021-09-01,validation,1819.5,1323.9407850536154,752.2668737372769,2173.6047319232835,validation_forecast_fit_on_train
2021-09-02,validation,1848.1,1322.873759855207,761.5378943105452,2125.7766971594565,validation_forecast_fit_on_train
2021-09-03,validation,1718.7,1322.2789590655407,763.5819306955304,2140.563727390801,validation_forecast_fit_on_train
2021-09-06,validation,1900.4,1322.1045014125739,736.0233719671662,2175.9526819709567,validation_forecast_fit_on_train
2021-09-07,validation,1813.0,1320.607933527663,744.980116465691,2210.1397872500493,validation_forecast_fit_on_train
2021-09-08,validation,1762.8,1321.262983488556,760.6950639230799,2179.5069284155247,validation_forecast_fit_on_train
2021-09-09,validation,1800.8,1320.127162078801,748.5115418758747,2314.6940504783856,validation_forecast_fit_on_train
2021-09-10,validation,1800.8,1319.4568182813473,758.6770066489037,2254.6619136301715,validation_forecast_fit_on_train
2021-09-13,validation,1797.8,1319.0049819399421,766.0147129927485,2159.6627457669297,validation_forecast_fit_on_train
2021-09-14,validation,1808.4,1317.4038227072745,738.4192476438941,2195.5298551391284,validation_forecast_fit_on_train
2021-09-15,validation,1806.0,1317.9437360399336,750.9627806073092,2210.480647762798,validation_forecast_fit_on_train
2021-09-16,validation,1795.1,1316.6947804600463,760.5922957739873,2163.2333343244286,validation_forecast_fit_on_train
2021-09-17,validation,1765.4,1315.9114208271528,739.6862140640471,2164.491389871861,validation_forecast_fit_on_train
2021-09-20,validation,1766.0,1315.171004817536,740.8899114063788,2216.447088110119,validation_forecast_fit_on_train
2021-09-21,validation,1780.8,1313.514136700872,764.6235321372219,2297.1303987378797,validation_forecast_fit_on_train
2021-09-22,validation,1785.9,1314.0195581007326,727.9285040363868,2242.6167909355036,validation_forecast_fit_on_train
2021-09-23,validation,1774.5,1312.774330305204,741.677931328409,2340.965456851941,validation_forecast_fit_on_train
2021-09-24,validation,1755.6,1312.0310797551376,755.2844525604307,2256.898754490852,validation_forecast_fit_on_train
2021-09-27,validation,1758.7,1311.669294696947,764.8060860665478,2199.114023152336,validation_forecast_fit_on_train
2021-09-28,validation,1751.9,1310.2364002713002,721.0363083878256,2254.982706828352,validation_forecast_fit_on_train
2021-09-29,validation,1745.1,1311.0072510013154,710.998069382864,2253.068597311067,validation_forecast_fit_on_train
2021-09-30,validation,1763.4,1310.075961582722,738.0341306425671,2271.52202722647,validation_forecast_fit_on_train
2021-10-01,validation,1763.4,1309.68579871691,722.2748584553652,2233.265073656833,validation_forecast_fit_on_train
2021-10-04,validation,1725.3,1310.5595343075813,729.7739774474775,2247.8448364300925,validation_forecast_fit_on_train
2021-10-05,validation,1846.3,1309.570836674151,717.5745846304596,2282.98024027833,validation_forecast_fit_on_train
2021-10-06,validation,1901.0,1310.7833107044185,738.9521440544108,2171.9219852065085,validation_forecast_fit_on_train
2021-10-07,validation,1901.0,1310.2810822090114,731.8912407154377,2265.518877908944,validation_forecast_fit_on_train
2021-10-08,validation,1736.5,1310.2948289928026,732.9401510731991,2206.7897361634573,validation_forecast_fit_on_train
2021-10-11,validation,1870.6,1312.1133725365457,717.3240856772137,2248.9649292996023,validation_forecast_fit_on_train
2021-10-12,validation,1789.4,1311.3117938907135,727.8607401183356,2332.4757419250195,validation_forecast_fit_on_train
2021-10-13,validation,1796.1,1312.6354374250031,756.1355043935307,2308.8477998514145,validation_forecast_fit_on_train
2021-10-14,validation,1800.7,1312.1561142867522,724.0209147987422,2278.93903515145,validation_forecast_fit_on_train
2021-10-15,validation,1796.8,1312.1026163328736,704.2036236108223,2354.00884725302,validation_forecast_fit_on_train
2021-10-18,validation,1770.2,1313.1613992697553,705.0834901064037,2309.4216169118035,validation_forecast_fit_on_train
2021-10-19,validation,1785.0,1311.9268590652446,728.23457590478,2253.4709848518046,validation_forecast_fit_on_train
2021-10-20,validation,1789.0,1312.7398720956396,710.8967059804556,2244.506833223058,validation_forecast_fit_on_train
2021-10-21,validation,1788.8,1311.6813454541825,717.0242606045736,2275.2556431352714,validation_forecast_fit_on_train
2021-10-22,validation,1813.5,1310.9933639643436,730.1036654973781,2213.5569651386404,validation_forecast_fit_on_train
2021-10-25,validation,1810.1,1309.9708474696959,721.7707936280063,2279.545258446836,validation_forecast_fit_on_train
2021-10-26,validation,1808.8,1308.0476333867261,726.1574561838515,2260.915711934654,validation_forecast_fit_on_train
2021-10-27,validation,1799.0,1308.198550319784,697.3413508252314,2297.5566539362108,validation_forecast_fit_on_train
2021-10-28,validation,1812.7,1306.5361740667938,732.583973245962,2293.937318691923,validation_forecast_fit_on_train
2021-10-29,validation,1802.9,1305.3139504661829,693.9323639222375,2319.1375433069334,validation_forecast_fit_on_train
2021-11-01,validation,1856.0,1303.2731551902834,726.1010835202138,2345.5488261402766,validation_forecast_fit_on_train
2021-11-02,validation,1846.0,1301.2595346902815,716.6298501956969,2329.806598698487,validation_forecast_fit_on_train
2021-11-03,validation,1738.0,1301.4452147690793,707.6581933712886,2250.633418733191,validation_forecast_fit_on_train
2021-11-04,validation,1738.0,1299.9671558896366,692.8309236674454,2354.3520584124512,validation_forecast_fit_on_train
2021-11-05,validation,1842.5,1299.0677771873734,707.6797324191969,2350.4570765865005,validation_forecast_fit_on_train
2021-11-08,validation,1754.0,1298.7846826883172,678.4488853055566,2336.9838284383777,validation_forecast_fit_on_train
2021-11-09,validation,1754.0,1297.5916422662344,716.3866076248285,2362.355402957923,validation_forecast_fit_on_train
2021-11-10,validation,1759.8,1298.6805304347897,695.1142150249923,2290.7777265191166,validation_forecast_fit_on_train
2021-11-11,validation,1868.7,1298.177812250167,673.1813481063188,2206.219998281413,validation_forecast_fit_on_train
2021-11-12,validation,1868.7,1298.2976533081871,707.904710914525,2305.1345290160566,validation_forecast_fit_on_train
2021-11-15,validation,1873.0,1301.0886940259911,705.0032273618816,2258.00969791177,validation_forecast_fit_on_train
2021-11-16,validation,1879.5,1300.8333601809009,701.373744028988,2324.623554009695,validation_forecast_fit_on_train
2021-11-17,validation,1870.6,1302.7782261330303,694.0597682017597,2402.6128654762947,validation_forecast_fit_on_train
2021-11-18,validation,1873.3,1303.013928074652,693.3296197502724,2324.3270139902183,validation_forecast_fit_on_train
2021-11-19,validation,1868.1,1303.737893033194,692.622109852771,2290.158702368963,validation_forecast_fit_on_train
2021-11-22,validation,1850.4,1307.3472636266683,673.6733262381604,2272.5622486855104,validation_forecast_fit_on_train
2021-11-23,validation,1812.5,1306.9808135029512,694.5456040660054,2359.2678931312157,validation_forecast_fit_on_train
2021-11-24,validation,1796.2,1308.6255797091644,690.972483869822,2330.3977440306644,validation_forecast_fit_on_train
2021-11-25,validation,1816.3,1308.3557508155097,677.0993410211302,2345.5379123973053,validation_forecast_fit_on_train
2021-11-26,validation,1816.3,1308.3859294368385,711.9098501683352,2356.181542744789,validation_forecast_fit_on_train
2021-11-29,validation,1800.2,1308.9247375861985,671.5816481744868,2309.28822816967,validation_forecast_fit_on_train
2021-11-30,validation,1809.6,1307.2778124523413,696.9846676980987,2366.214178083584,validation_forecast_fit_on_train
2021-12-01,validation,1864.0,1307.5640580090023,693.5522457158131,2397.262524268449,validation_forecast_fit_on_train
2021-12-02,validation,1830.0,1305.8933073079393,709.5062038159273,2398.608561426308,validation_forecast_fit_on_train
2021-12-03,validation,1728.0,1304.5168626413144,675.5855092217954,2347.3703569421973,validation_forecast_fit_on_train
2021-12-06,validation,1844.7,1301.1899050320726,685.1190087733595,2388.8670862440167,validation_forecast_fit_on_train
2021-12-07,validation,1811.0,1298.5145736093775,683.6734203515631,2312.385066067927,validation_forecast_fit_on_train
2021-12-08,validation,1756.5,1297.9460002633734,685.566496981463,2374.369835252754,validation_forecast_fit_on_train
2021-12-09,validation,1756.5,1295.653771701305,697.6623660866226,2356.219571219756,validation_forecast_fit_on_train
2021-12-10,validation,1769.5,1293.9018487711235,665.7552165841784,2258.605751474206,validation_forecast_fit_on_train
2021-12-13,validation,1790.2,1291.1416448464092,662.4073746656953,2432.4926768032283,validation_forecast_fit_on_train
2021-12-14,validation,1787.7,1289.2754947869184,666.2651440209878,2434.6037234504297,validation_forecast_fit_on_train
2021-12-15,validation,1779.8,1289.8106768993625,651.3178674360482,2409.705662159655,validation_forecast_fit_on_train
2021-12-16,validation,1799.3,1288.9361365723316,654.4850636600481,2366.992760365168,validation_forecast_fit_on_train
2021-12-17,validation,1814.1,1288.8878374272733,656.2698561578109,2358.0680372271613,validation_forecast_fit_on_train
2021-12-20,validation,1803.5,1292.750198942964,683.4418360453352,2418.9643749515153,validation_forecast_fit_on_train
2021-12-21,validation,1799.9,1293.4932768989581,690.7584093428173,2345.372447880077,validation_forecast_fit_on_train
2021-12-22,validation,1805.0,1296.7844790231509,648.6357570263796,2394.28704278333,validation_forecast_fit_on_train
2021-12-23,validation,1810.8,1298.7544536822809,663.426715035231,2364.5676566741495,validation_forecast_fit_on_train
2021-12-24,validation,1810.8,1301.6039619339563,694.13636303399,2493.483578569727,validation_forecast_fit_on_train
2021-12-27,validation,1813.3,1314.014902000304,667.019645626615,2387.3049478296684,validation_forecast_fit_on_train
2021-12-28,validation,1820.0,1317.3690679302003,659.4296592945492,2504.686473165959,validation_forecast_fit_on_train
2021-12-29,validation,1807.1,1323.124877738041,678.1804872165463,2411.283258309824,validation_forecast_fit_on_train
2021-12-30,validation,1818.1,1327.2959037581732,687.9242526675927,2495.8763154366297,validation_forecast_fit_on_train
2021-12-31,validation,1831.4,1332.0866203321852,684.4337533828002,2444.909349609909,validation_forecast_fit_on_train
2022-01-03,validation,1952.6,1348.4195219970707,693.8957194348294,2512.27412280137,validation_forecast_fit_on_train
2022-01-04,validation,1952.6,1352.314974254868,671.9902079556796,2505.243994978647,validation_forecast_fit_on_train
2022-01-05,validation,1952.6,1358.2799239732026,680.0364378750693,2514.503687303289,validation_forecast_fit_on_train
2022-01-06,validation,1850.0,1362.2197006403617,685.6942804467303,2541.7450986425197,validation_forecast_fit_on_train
2022-01-07,validation,1850.0,1366.4025370206816,693.807443295699,2552.332171109544,validation_forecast_fit_on_train
2022-01-10,validation,1713.1,1378.7645932124367,691.437675743675,2557.6100758477683,validation_forecast_fit_on_train
2022-01-11,validation,1660.3,1380.6602850576062,697.8597272255131,2603.1063801735263,validation_forecast_fit_on_train
2022-01-12,validation,1810.9,1384.408635306017,683.9709493153194,2510.5561474462484,validation_forecast_fit_on_train
2022-01-13,validation,1828.3,1385.8761148025044,704.500244187874,2558.291611608299,validation_forecast_fit_on_train
2022-01-14,validation,1829.3,1387.4242486468981,723.1151154615144,2607.3185929474666,validation_forecast_fit_on_train
2022-01-17,validation,1822.9,1391.3726857949691,687.4307058166994,2612.8692160923515,validation_forecast_fit_on_train
2022-01-18,validation,1822.9,1390.4444690155835,695.7318425385786,2599.0553759775853,validation_forecast_fit_on_train
2022-01-19,validation,1843.9,1391.4642909280826,719.6436911337662,2684.678046206936,validation_forecast_fit_on_train
2022-01-20,validation,1848.5,1390.3172286530867,685.3255379650573,2591.1862321649255,validation_forecast_fit_on_train
2022-01-21,validation,1843.7,1389.419029437686,714.8351206687213,2595.244912000351,validation_forecast_fit_on_train
2022-01-24,validation,1844.9,1387.3383973728755,718.3011793387818,2639.600398876648,validation_forecast_fit_on_train
2022-01-25,validation,1854.2,1384.9175542091305,687.2200308540694,2643.8477070484228,validation_forecast_fit_on_train
2022-01-26,validation,1850.2,1384.7132272604279,690.9698600409017,2606.781516618982,validation_forecast_fit_on_train
2022-01-27,validation,1821.4,1382.6305349311153,707.1506367425656,2571.5401067118237,validation_forecast_fit_on_train
2022-01-28,validation,1799.1,1381.0702157407613,669.3786515698542,2639.58568162591,validation_forecast_fit_on_train
2022-01-31,validation,1800.0,1378.5182346727952,678.5545577667579,2620.690674339563,validation_forecast_fit_on_train
2022-02-01,validation,1800.0,1376.390757957665,699.5200153851064,2570.9911258426846,validation_forecast_fit_on_train
2022-02-02,validation,1810.5,1376.6430577778958,660.8001659808964,2634.2325560679496,validation_forecast_fit_on_train
2022-02-03,validation,1951.4,1375.1750078338187,677.1103042778,2583.0296124912484,validation_forecast_fit_on_train
2022-02-04,validation,1951.4,1374.3416142747485,672.7003320408293,2585.0845068107624,validation_forecast_fit_on_train
2022-02-07,validation,1870.7,1374.33610528079,692.2843110701376,2616.25182273656,validation_forecast_fit_on_train
2022-02-08,validation,1790.5,1373.0837494992657,683.1262423421704,2548.1944462214647,validation_forecast_fit_on_train
2022-02-09,validation,1790.5,1374.1702026701437,682.9370555512947,2633.9203398182785,validation_forecast_fit_on_train
2022-02-10,validation,1790.5,1373.480619326126,677.7411491004908,2600.87222941746,validation_forecast_fit_on_train
2022-02-11,validation,1673.1,1373.3450460157567,676.9656452174662,2740.923637647042,validation_forecast_fit_on_train
2022-02-14,validation,1875.0,1374.8122109078586,676.4951213763343,2669.7554732996477,validation_forecast_fit_on_train
2022-02-15,validation,1880.1,1373.8166130469385,655.7965030051412,2688.0999795829935,validation_forecast_fit_on_train
2022-02-16,validation,1873.4,1375.0412646652542,663.3053285422168,2638.993698799594,validation_forecast_fit_on_train
2022-02-17,validation,1902.3,1374.3733900505374,682.6413943067528,2797.3979297193673,validation_forecast_fit_on_train
2022-02-18,validation,1903.5,1374.1524835772307,665.9302574514691,2599.8544392641556,validation_forecast_fit_on_train
2022-02-21,validation,1918.3,1374.8454859023288,680.4650376211459,2736.0673990743157,validation_forecast_fit_on_train
2022-02-22,validation,1916.8,1373.4722304794784,661.0156552409793,2650.066042699536,validation_forecast_fit_on_train
2022-02-23,validation,1911.5,1374.2891076588594,658.8313569359216,2675.259038542581,validation_forecast_fit_on_train
2022-02-24,validation,1975.0,1373.2038061333599,654.3084141118251,2692.208594143239,validation_forecast_fit_on_train
2022-02-25,validation,1975.0,1372.5734352056377,669.5987388881314,2634.7902514725674,validation_forecast_fit_on_train
2022-02-28,validation,1935.2,1372.2528897258326,643.6401672850317,2715.4422376438033,validation_forecast_fit_on_train
2022-03-01,validation,1833.0,1370.663843952501,656.5443242493342,2698.161634365979,validation_forecast_fit_on_train
2022-03-02,validation,1807.6,1371.3372390376328,663.1988282277755,2675.8517314843134,validation_forecast_fit_on_train
2022-03-03,validation,1944.6,1370.1952643323004,659.8518701578183,2734.170498734236,validation_forecast_fit_on_train
2022-03-04,validation,1944.6,1369.592936591022,640.924294392639,2677.9015923017937,validation_forecast_fit_on_train
2022-03-07,validation,1878.4,1369.8504830904346,636.6026028887148,2682.0313603259992,validation_forecast_fit_on_train
2022-03-08,validation,1774.0,1368.6021791866544,648.1415759663307,2735.6654209564567,validation_forecast_fit_on_train
2022-03-09,validation,1774.0,1369.6692242222584,650.1404034672653,2764.268386580351,validation_forecast_fit_on_train
2022-03-10,validation,1704.0,1368.966531846427,663.3779664758063,2717.4132660025602,validation_forecast_fit_on_train
2022-03-11,validation,1643.2,1368.831568560913,664.8228503297568,2710.3183287189454,validation_forecast_fit_on_train
2022-03-14,validation,1994.8,1370.5081865723419,668.0517783824447,2630.361341552701,validation_forecast_fit_on_train
2022-03-15,validation,1956.9,1369.685574219161,654.6385631419067,2675.0318942602376,validation_forecast_fit_on_train
2022-03-16,validation,1930.1,1371.1321704385284,633.2836241274272,2713.192985482136,validation_forecast_fit_on_train
2022-03-17,validation,1951.0,1370.7464475464776,648.3120106178563,2728.6307965288456,validation_forecast_fit_on_train
2022-03-18,validation,1951.0,1370.8571828210593,656.4489617197144,2769.910018290736,validation_forecast_fit_on_train
2022-03-21,validation,1941.8,1372.76766694592,644.7212421256572,2782.4355833120717,validation_forecast_fit_on_train
2022-03-22,validation,1939.5,1371.8396417577335,645.1770974125955,2859.81278043688,validation_forecast_fit_on_train
2022-03-23,validation,1948.8,1373.094441719765,645.9606826022475,2812.5124118752724,validation_forecast_fit_on_train
2022-03-24,validation,1967.2,1372.4288003934741,655.505629647019,2849.624300097359,validation_forecast_fit_on_train
2022-03-25,validation,1967.2,1372.1819820976802,658.7076143311033,2788.824755406728,validation_forecast_fit_on_train
2022-03-28,validation,1959.8,1372.6523273303535,649.2529714219881,2685.582733432471,validation_forecast_fit_on_train
2022-03-29,validation,1929.4,1371.164319947301,639.0609808529704,2807.0922214831367,validation_forecast_fit_on_train
2022-03-30,validation,1940.0,1371.8421210284398,621.0161520190776,2873.926117928469,validation_forecast_fit_on_train
2022-03-31,validation,1951.9,1370.6003257425928,616.9552071128817,2799.4801467462416,validation_forecast_fit_on_train
2022-04-01,validation,1817.2,1369.7914721017005,631.3243960402805,2806.909820446755,validation_forecast_fit_on_train
2022-04-04,validation,1938.0,1368.7965579593438,639.9289636835153,2729.3918014968385,validation_forecast_fit_on_train
2022-04-05,validation,1892.0,1366.9383689758379,636.516641132023,2765.369238571923,validation_forecast_fit_on_train
2022-04-06,validation,1892.0,1367.3110655513383,646.678957990643,2696.800590060335,validation_forecast_fit_on_train
2022-04-07,validation,1892.0,1365.8477187271,619.6427041910505,2738.645981899744,validation_forecast_fit_on_train
2022-04-08,validation,1795.5,1364.8963850153668,642.0142951049713,2719.3775823225455,validation_forecast_fit_on_train
2022-04-11,validation,1731.5,1363.945231176784,627.4471011849145,2816.723722393305,validation_forecast_fit_on_train
2022-04-12,validation,1731.5,1362.2516375068662,636.145971220543,2681.84549901258,validation_forecast_fit_on_train
2022-04-13,validation,1982.4,1362.8411308486081,625.536927512539,2831.3960649062883,validation_forecast_fit_on_train
2022-04-14,validation,1982.4,1361.650240460467,629.2533061585069,2754.291367414315,validation_forecast_fit_on_train
2022-04-15,validation,1982.4,1361.0076089198583,639.6615086848484,2778.4083100262687,validation_forecast_fit_on_train
2022-04-18,validation,2000.0,1361.0778545817723,628.1730064836873,2848.6767249124755,validation_forecast_fit_on_train
2022-04-19,validation,1981.0,1359.7171428717465,634.1165834608688,2772.772611047059,validation_forecast_fit_on_train
2022-04-20,validation,1957.8,1360.6090332277286,631.329550142694,2786.387610683112,validation_forecast_fit_on_train
2022-04-21,validation,1955.2,1359.6861145757996,616.8420969067284,2759.019801468173,validation_forecast_fit_on_train
2022-04-22,validation,1955.2,1359.263293621354,602.5372783182282,2871.9395290028037,validation_forecast_fit_on_train
2022-04-25,validation,1932.3,1359.637549922198,629.6639712165463,2781.226198299894,validation_forecast_fit_on_train
2022-04-26,validation,1908.5,1358.2494079072196,638.6571085811241,2879.9980552335787,validation_forecast_fit_on_train
2022-04-27,validation,1903.1,1359.0457824372877,619.4046411018807,2759.23175568161,validation_forecast_fit_on_train
2022-04-28,validation,1897.8,1357.9670224025551,636.1917424021528,2735.6835062182417,validation_forecast_fit_on_train
2022-04-29,validation,1897.8,1357.330947829386,629.8351591762714,2710.8780640194263,validation_forecast_fit_on_train
2022-05-02,validation,1830.7,1356.8057536431836,620.6074383626171,2873.449945771037,validation_forecast_fit_on_train
2022-05-03,validation,1830.7,1355.0715219836268,615.7959501243329,2808.0210227217985,validation_forecast_fit_on_train
2022-05-04,validation,1945.0,1355.5128474250764,629.127972311578,2749.7572051459774,validation_forecast_fit_on_train
2022-05-05,validation,1910.7,1354.0933461658747,616.1188021290153,2870.561262860964,validation_forecast_fit_on_train
2022-05-06,validation,1910.7,1353.13840535945,593.5605245094316,2862.3244006106556,validation_forecast_fit_on_train
2022-05-09,validation,1815.2,1351.9140662917682,609.6397065727567,2860.0317089510754,validation_forecast_fit_on_train
2022-05-10,validation,1729.7,1350.0755797761542,603.698561266273,2894.1994333892685,validation_forecast_fit_on_train
2022-05-11,validation,1729.7,1350.4801242090007,606.4725367797002,2737.683488726252,validation_forecast_fit_on_train
2022-05-12,validation,1815.0,1349.1114879775869,605.9218630787558,2839.189618349609,validation_forecast_fit_on_train
2022-05-13,validation,1815.0,1348.2894094787966,602.9826632020116,2766.4055931709445,validation_forecast_fit_on_train
2022-05-16,validation,1826.0,1347.9547823595458,592.3271336074706,2740.2635107585643,validation_forecast_fit_on_train
2022-05-17,validation,1834.8,1346.5685328110694,612.1751100687177,2951.892142130509,validation_forecast_fit_on_train
2022-05-18,validation,1822.9,1347.482692919552,599.3123538204319,2821.7723823383685,validation_forecast_fit_on_train
2022-05-19,validation,1848.2,1346.680401566932,599.6702361271248,2867.303695326473,validation_forecast_fit_on_train
2022-05-20,validation,1848.2,1346.4637980829498,601.4900178629428,2943.6390647864087,validation_forecast_fit_on_train
2022-05-23,validation,1864.3,1348.0488362227532,599.9734588988707,2942.378171413576,validation_forecast_fit_on_train
2022-05-24,validation,1869.1,1347.2882010152985,595.4679913813746,2851.4367081673936,validation_forecast_fit_on_train
2022-05-25,validation,1866.7,1348.7975469389778,585.8809570018144,2885.332019727442,validation_forecast_fit_on_train
2022-05-26,validation,1852.8,1348.5433605416515,606.1371541769823,2969.606088698716,validation_forecast_fit_on_train
