horizon,trial_number,value,state,timestamp_utc,elapsed_hms,param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_gamma,param_max_delta_step,param_max_bin
5,83,96.3852801518806,TrialState.COMPLETE,2026-05-05T10:12:33Z,00:11:40,1062,2,0.040253118499007305,0.7711962966664219,0.8633600874042137,1.340573390270053,0.04219379593005008,10.759843304019206,0.43222016989710677,1.4590902142624316,512
5,84,98.01054745517052,TrialState.COMPLETE,2026-05-05T10:12:34Z,00:11:40,1030,3,0.03087687443620271,0.7880846243999379,0.9016415107354498,1.7645330379256279,0.10965206248932445,5.0916231162545955,0.6930776786106417,0.6357860077318971,512
5,85,95.01807669590036,TrialState.COMPLETE,2026-05-05T10:12:34Z,00:11:41,1109,2,0.025240365421000076,0.70203018562676,0.9394282315244622,1.1454404010122639,0.5971899515182465,18.867196437888754,0.2018396998744483,2.129997096497336,256
5,86,99.10489404841253,TrialState.COMPLETE,2026-05-05T10:12:35Z,00:11:42,1106,2,0.023936279698724645,0.7021372041741228,0.8949067779288762,2.2585315938989665,0.01849924715709926,19.286757389657676,0.945720854845546,2.2884365112837757,256
5,87,96.09622530826917,TrialState.COMPLETE,2026-05-05T10:12:36Z,00:11:42,1144,2,0.02155042061421297,0.6873113876323312,0.831822649243759,1.1156443020297189,0.05637020402937547,0.00012203560109303055,0.45020793838285944,1.9094036212639818,256
5,88,97.43039773141378,TrialState.COMPLETE,2026-05-05T10:12:37Z,00:11:43,1150,2,0.03613768374349217,0.6577993687584249,0.8401647651562567,1.1260735320312754,1.1465490449532834,0.005952572162096601,0.6263056286042268,1.2319617717316211,256
5,89,94.41342941967024,TrialState.COMPLETE,2026-05-05T10:12:37Z,00:11:44,1167,2,0.07397254338211381,0.6468455939359329,0.8151426207067413,1.5088154154535065,0.5936047067728398,0.00011501237251046833,0.16509940794128664,2.0616613768859517,256
5,90,101.36554074289614,TrialState.COMPLETE,2026-05-05T10:12:38Z,00:11:45,1179,2,0.08951549480698592,0.6203992490439774,0.8501771152841985,1.5671200428375172,0.7092147682555437,0.0016988684093141458,1.2427438563159878,2.0734944692823145,256
5,91,93.8208896091334,TrialState.COMPLETE,2026-05-05T10:12:39Z,00:11:45,1116,2,0.09130060546451205,0.6392058733995892,0.8237318686187679,1.1680583165977703,0.5149664956327177,0.00010213205141636421,0.15360306869795518,1.3729210406343753,256
5,92,94.42296531431512,TrialState.COMPLETE,2026-05-05T10:12:39Z,00:11:46,1123,2,0.08814122021272146,0.6358249788669748,0.8113841526246658,1.204730245936087,0.5039567800855548,0.00021890686685844426,0.15976879250669723,1.694745926373006,256
5,93,93.18937795950113,TrialState.COMPLETE,2026-05-05T10:12:40Z,00:11:47,1112,2,0.10136705721461998,0.6322729574034172,0.8208685165864541,1.1874228310552963,0.5602691312041455,0.00028851581004491486,0.13922049905192224,1.631511201527185,256
5,94,97.24000596318949,TrialState.COMPLETE,2026-05-05T10:12:41Z,00:11:47,1113,2,0.10784402522407951,0.6401422297677029,0.7969387226769656,1.193883410574071,0.4939107641065032,0.0002983639347265379,0.43984112603459347,1.2194390719279218,256
